User-ID;ISBN;Book-Rating
27947;0553213105;7
27947;0842329129;6
27956;0060391626;10
27956;0312278586;6
27956;0316781142;2
27956;0553580221;9
27956;0767913000;6
27964;0446364800;7
27964;0553578022;8
28006;0140345353;8
28006;0553274295;9
28016;0060928336;8
28016;0060976845;5
28016;0060987561;7
28016;0140042598;10
28016;0142000205;7
28016;0385720467;7
28016;0439064872;10
28016;0439136369;10
28016;0439139600;10
28016;0440241413;8
28016;0671776975;10
28016;0743227441;8
28056;0316601950;7
28056;0452264464;9
28056;0743237196;7
28075;0446602620;5
28075;0671011367;6
28091;034543479X;6
28091;0440204887;10
28091;044023722X;8
28091;0451160525;5
28091;0971880107;2
28096;0061097101;6
28096;0312983271;7
28096;0345350499;9
28096;044021145X;7
28096;0440213525;6
28096;0440224624;7
28123;0440234743;9
28123;044023722X;9
28139;0345416260;4
28139;042510107X;3
28139;0446606812;1
28139;0671789422;5
28144;0312955006;7
28144;042511984X;5
28144;0440206154;9
28144;0440236673;5
28144;044023722X;2
28144;0446602612;5
28144;0446608890;5
28144;0553260111;2
28144;0553582135;7
28150;0060936231;6
28150;0156027321;9
28150;0156711427;8
28150;043935806X;9
28150;0553274325;10
28156;0064472272;7
28156;0380814021;6
28156;0380977788;9
28168;8806142100;7
28168;8807813025;8
28177;0060199652;6
28177;0060930535;10
28177;0060976845;5
28177;0060977493;5
28177;0060987103;8
28177;006101351X;9
28177;0061097101;8
28177;0156027321;9
28177;0312291639;8
28177;0345425707;9
28177;0375700757;7
28177;0375702709;9
28177;0375703055;10
28177;037570504X;4
28177;0375706410;6
28177;0375707972;6
28177;0375727345;10
28177;0385484518;9
28177;0385498802;7
28177;0385722435;8
28177;0425179613;10
28177;0446364193;7
28177;0446530522;10
28177;0446608815;6
28177;0446613266;8
28177;0451166582;9
28177;0452283205;10
28177;0671024248;8
28177;0671041789;6
28177;0679735666;6
28177;0679746048;7
28177;067976397X;6
28177;0812550706;10
28177;1558743669;9
28177;1565122968;7
28177;1573221112;10
28203;0316734837;8
28203;0440241073;7
28203;0452282829;9
28204;0060096195;8
28204;0156005891;6
28204;0316666343;9
28204;0316782505;8
28204;038542471X;9
28204;0385424728;7
28204;0449219461;8
28204;0451166892;10
28204;0515095826;8
28204;0515111279;8
28204;0552996009;9
28204;0553280368;8
28204;0553299506;5
28204;0671011367;9
28204;0671027360;10
28204;0671673688;7
28204;0679736042;10
28204;0804106304;9
28222;0062502182;9
28222;0312278586;8
28222;0345402871;7
28222;0345417623;9
28222;0446671002;10
28222;0449006522;8
28222;0786868716;10
28222;1592400876;7
28255;0064400557;7
28255;044021145X;8
28255;0671003755;4
28255;1853260207;9
28257;0385484518;10
28257;0440224853;7
28257;0446607657;5
28269;0060987103;9
28269;0316666343;8
28269;0375725784;8
28289;0316666343;9
28289;0385504209;10
28289;0385508042;8
28289;0385509510;10
28289;042517736X;5
28289;051512219X;5
28289;1400077826;9
28360;014038572X;8
28360;0767905180;5
28366;0440222656;9
28366;0446611085;9
28371;039914613X;5
28371;0425168298;7
28372;044900371X;8
28372;055321330X;8
28372;0671867091;6
28373;0330367358;6
28373;0552996009;9
28373;0590660543;8
28395;0060934417;10
28395;0316776963;8
28448;0425152499;8
28448;0446611867;8
28448;0553296981;9
28448;0684801469;8
28448;0747532745;9
28448;0747538484;8
28451;0373218400;4
28451;0373218486;6
28451;0373244487;7
28451;0373484003;7
28451;0515131229;8
28451;0515132020;8
28451;051513287X;8
28451;0553265741;6
28451;0553272837;6
28454;0385511612;8
28454;0449005909;7
28454;0684857820;8
28454;0767905385;6
28477;0446310786;10
28477;0451456718;8
28481;0439064872;9
28481;0671003755;5
28492;0099245027;8
28492;0553572040;5
28492;1853260207;10
28495;0060928336;8
28495;0440224675;9
28523;0060928336;10
28523;0312278586;10
28523;0439064872;10
28523;0439404371;10
28523;0553096060;8
28523;0590353403;10
28523;067172262X;10
28523;0786889020;8
28523;0971263906;8
28539;0140293248;6
28539;0380731851;9
28539;0786868716;7
28543;0028604199;7
28543;0425152251;8
28543;0553293354;10
28591;0316769487;10
28591;0380789884;8
28591;0515118656;8
28591;0670880728;10
28591;0671027573;10
28591;0767907817;8
28591;0767913000;7
28591;0971880107;6
28592;0060740450;6
28592;0316666343;8
28592;0385729340;9
28592;0385730586;9
28592;0767916069;8
28594;0345413369;8
28594;059035342X;9
28594;1563890119;9
28602;042518286X;8
28602;0684841185;9
28619;0156005891;10
28619;015600710X;10
28619;0316089699;10
28619;0316781142;10
28619;0316782262;10
28619;0385484518;5
28619;0399144463;2
28619;044651652X;10
28619;0446518581;3
28619;0449911446;9
28619;0553573136;5
28619;0679781587;3
28619;0767905938;10
28619;1558506462;10
28619;1558744150;10
28634;014028009X;7
28634;0312924585;10
28634;0312925883;6
28634;0316666343;10
28634;0345354621;7
28634;0345370775;9
28634;0345384350;8
28634;0345386108;7
28634;0345391055;7
28634;038000321X;7
28634;0380710218;9
28634;0385511612;9
28634;042510687X;8
28634;0425132048;7
28634;0425144429;8
28634;0425147622;10
28634;0425153975;10
28634;0425155943;9
28634;0425161242;8
28634;0425172546;9
28634;0425174271;7
28634;042517736X;8
28634;0425178765;9
28634;0425180638;10
28634;0425182908;10
28634;0440206154;10
28634;044021145X;10
28634;0440211727;10
28634;0440214041;10
28634;0440220602;10
28634;0440221471;10
28634;0440224675;10
28634;0440226104;9
28634;044023722X;9
28634;0440241537;10
28634;044651652X;10
28634;0446525502;10
28634;0446603716;10
28634;0446608955;10
28634;0446609323;10
28634;0446609404;10
28634;0446613266;10
28634;0449002411;9
28634;0449005836;9
28634;0553581554;10
28634;0553582135;10
28634;0553584375;10
28634;0553800973;10
28634;0553802461;10
28634;0671024248;10
28634;067102535X;10
28634;0671041789;10
28634;0671443283;6
28634;0671528904;9
28634;0671727583;7
28634;0671729462;8
28634;0671868691;10
28634;068484267X;10
28634;0684865742;10
28634;0684872153;10
28634;0743439740;10
28634;1551668912;7
28647;0316693286;8
28647;0380818973;9
28647;038533656X;6
28647;0679459626;5
28647;0743418174;9
28647;1565122968;5
28667;0060936231;4
28667;014038572X;9
28667;0345370775;3
28667;0380789019;5
28667;0440401585;6
28667;0441569595;5
28667;0679746048;2
28667;0812511816;2
28700;0140254544;10
28700;0140257934;10
28700;1551669498;6
28705;0385504209;10
28705;0786868716;9
28709;0316569321;8
28709;0425167313;9
28709;0446612545;9
28709;140003065X;7
28731;0316601950;5
28731;0316678104;8
28731;0345402871;7
28731;0440108268;8
28735;0140071814;8
28735;0385486804;9
28735;0971880107;6
28795;038082101X;8
28795;1579546463;7
28840;0374480095;8
28840;0684801523;8
28865;0312995423;9
28865;0385504209;10
28865;0425190641;10
28865;0425191184;10
28865;0515130389;8
28865;0515135062;5
28865;0671027360;9
28884;006101351X;6
28884;0425128164;6
28899;0312244266;8
28899;0446606189;9
28899;0446610038;9
28900;0553575384;5
28900;0679734775;9
28938;0310205719;1
28938;0345391802;10
28938;0877733759;10
28938;0971880107;6
28945;0060987529;7
28945;0312422156;8
28945;031242227X;5
28945;0449005615;10
29028;0451137965;7
29028;0679446486;5
29028;0684853507;7
29056;0440224705;9
29056;0440242002;9
29056;0671027387;8
29070;0312421273;8
29070;0316143464;8
29070;0413537900;8
29080;0345446666;5
29080;0425166619;2
29094;0316666009;8
29094;0446610100;8
29094;0449221490;8
29094;0449223612;8
29101;0425161722;9
29101;0440241073;8
29149;0425152251;9
29149;0449912558;9
29149;0553580930;9
29168;0345404114;8
29168;0380730138;7
29168;038550120X;7
29204;0061030430;8
29204;0380804697;9
29204;0425185710;10
29204;0446611778;8
29204;0449003795;8
29204;0515132136;8
29204;0553582364;8
29209;014025448X;6
29209;0140257934;6
29209;0142001430;8
29209;0345342968;9
29209;0385510438;7
29209;0440235162;5
29209;0446527017;1
29209;0446610038;5
29209;0446610100;7
29209;0446611921;6
29209;0449911519;3
29209;0451204891;8
29209;0452282152;10
29209;0452284449;5
29209;0553580930;5
29209;0553582747;8
29209;0671027360;7
29209;0679771476;8
29209;0743237196;7
29209;0767903862;7
29209;0786889608;6
29209;0802139256;10
29259;0060256656;10
29259;0060502258;7
29259;0142001740;10
29259;0345313860;10
29259;0345337662;10
29259;0345370775;5
29259;0380718332;10
29259;0380718340;10
29259;0399149325;8
29259;0425147622;10
29259;0425154092;10
29259;0440183057;9
29259;044021145X;9
29259;0440217490;9
29259;0449227421;9
29259;0451210743;8
29259;0452282152;9
29259;0553560247;8
29259;0671027646;10
29259;0671888587;9
29259;0684801221;9
29259;0684815451;10
29259;0842329250;8
29259;0842329269;9
29259;0842329277;9
29259;084233226X;7
29259;0842332278;9
29259;0894805770;10
29259;089480829X;10
29259;1558531025;10
29259;155874262X;10
29259;1558744150;10
29259;1558744630;10
29306;0385482388;9
29306;0425147622;8
29306;0515127833;7
29394;0345342968;8
29394;0385722206;5
29394;0553268880;10
29408;0553268880;6
29408;0553268937;7
29419;042513525X;5
29419;0446606812;8
29419;0446613436;7
29424;0375727345;6
29424;0425172546;6
29424;0553568760;7
29424;0553572210;7
29443;0552131067;10
29443;0552140295;10
29486;0452282829;8
29486;0671776134;10
29497;0312980140;3
29497;034540761X;7
29497;034541389X;10
29497;0425182908;4
29497;0446611212;10
29497;0449003795;8
29526;0060173289;10
29526;0060199652;10
29526;006098824X;9
29526;0312147015;9
29526;0312195516;10
29526;0316569321;10
29526;0345416260;10
29526;0345435168;9
29526;0375400117;10
29526;0375506276;10
29526;0380789035;9
29526;0385323638;9
29526;0385497466;10
29526;0385505833;10
29526;0385729332;10
29526;0399141146;9
29526;0399145885;10
29526;0399146431;10
29526;0439064864;10
29526;0439136350;10
29526;0439139597;10
29526;0452281679;7
29526;0515118656;9
29526;052594527X;10
29526;0590353403;10
29526;0670880728;10
29526;0670892963;10
29526;0670894605;10
29526;0679444815;10
29526;1573221937;6
29539;0345353145;8
29539;0345370775;7
29539;0345391055;8
29539;0553275976;9
29570;0060392452;8
29570;0316769487;10
29570;034540288X;8
29570;0446671002;6
29570;0767905385;8
29702;0142000205;9
29702;0684853515;8
29702;0971880107;5
29763;0425115801;7
29763;0671867091;7
29763;0842329129;7
29789;038072118X;5
29789;0440220424;8
29789;0449907481;9
29789;0671894455;8
29789;0805063897;10
29848;0425163385;6
29848;0425163407;10
29855;0140092323;4
29855;0156011042;7
29855;0316601950;8
29855;0316666343;9
29855;0316780375;7
29855;0316781010;7
29855;0345439104;6
29855;038079487X;8
29855;0385265700;6
29855;0385420161;9
29855;0425147622;10
29855;044651652X;9
29855;051511992X;6
29855;0671743058;10
29855;0671894455;5
29867;0312195516;10
29867;0373218966;8
29897;0312983867;10
29897;0425189031;10
29915;0316781266;6
29915;0452284449;8
29944;0671003755;9
29944;080410753X;9
29974;0441000916;8
29974;0515133876;8
30022;0380728133;6
30022;0380792745;8
30029;0061031550;5
30029;0440223571;7
30029;0449006522;7
30029;0449208672;7
30029;0451203771;8
30029;0553569031;7
30029;0671001132;7
30029;0671014196;9
30035;0061009059;5
30035;0061030635;5
30035;0061030643;8
30035;0064472272;5
30035;0312966091;5
30035;0312976275;8
30035;0312983867;5
30035;0312986343;5
30035;0345402871;5
30035;0425158616;5
30035;0425182908;5
30035;0440214041;7
30035;055356160X;7
30052;0312966970;7
30052;0375703861;6
30052;037570910X;7
30052;0425166619;2
30052;0440226104;6
30052;0553581554;6
30052;0671003755;5
30052;0671510126;7
30052;0767903579;4
30052;1573225517;5
30081;0140293248;8
30081;0142003727;7
30081;0316769509;8
30081;0375406182;6
30081;0375727345;6
30081;0380730138;5
30081;0385335482;5
30081;0385475721;8
30081;0385494246;8
30081;0446670251;10
30081;0449907481;10
30081;0451524934;10
30081;0553213105;10
30081;0553272535;8
30081;0684800713;8
30081;0684801523;10
30081;0767907817;8
30094;0140282033;9
30094;0743418174;8
30120;0440217520;8
30120;1558743669;8
30125;0060920084;9
30125;0439136369;10
30182;0804106304;8
30182;080410753X;9
30183;0375703063;8
30183;039304016X;10
30210;0440219078;10
30210;0440235162;9
30210;0446527041;8
30210;080410526X;9
30210;0804105820;8
30210;0804111898;8
30245;0399146008;6
30245;0425189864;10
30245;0451180429;8
30245;0451206525;8
30245;0671011367;8
30245;0671886665;9
30261;0385508417;6
30261;0425179613;10
30261;0446520802;10
30261;0743224574;9
30261;1878424319;9
30263;031242227X;4
30263;0374121230;6
30273;0064407667;7
30273;015100692X;8
30273;0316969680;7
30273;0399146431;7
30273;0446600474;6
30273;0446610542;7
30273;0451203895;6
30273;0451206673;8
30273;0525946829;7
30273;0743227441;8
30273;0767913000;8
30276;0061009059;7
30276;0312979096;7
30276;0312980159;7
30276;0316601950;6
30276;0373218036;6
30276;0373483503;7
30276;038000917X;6
30276;0385504209;8
30276;0425178579;8
30276;042518630X;9
30276;0425189031;8
30276;0440212561;7
30276;0440217563;7
30276;0446610038;8
30276;0446610542;5
30276;0515122734;7
30276;0515126772;6
30276;0515127833;7
30276;0515135739;7
30276;0515136530;8
30276;0553279378;6
30276;055357695X;8
30276;0553578022;7
30276;0553583441;7
30276;0553583468;8
30276;0671525743;9
30276;0671705091;9
30276;0671793489;8
30276;0684801523;6
30276;068484267X;7
30276;0804106304;6
30276;0821769367;7
30281;0446527041;9
30281;0743206045;8
30290;0375726403;8
30290;0865471185;10
30297;0375413634;7
30297;038533558X;9
30298;0375726403;4
30298;0805063897;6
30316;0385722435;7
30316;0452282152;7
30316;1400031354;5
30319;0345450892;10
30319;0385335482;8
30319;044651862X;9
30319;1878424319;9
30324;0316096199;9
30324;0316666343;10
30324;080213825X;8
30333;0385315236;8
30333;0385424736;5
30333;0385493800;5
30333;0553574574;5
30333;067102423X;5
30333;0671042572;5
30333;080410753X;5
30385;0452283205;8
30385;0743225082;9
30416;0440225825;9
30416;0451184963;7
30426;0375702709;6
30426;0446672211;7
30445;0064407675;10
30445;0064407683;10
30445;0064407691;10
30445;014034294X;10
30445;043935806X;10
30445;0446523569;9
30445;0446605239;8
30461;0345402871;8
30461;042515601X;7
30461;0425162788;7
30461;0553285920;7
30471;0385335482;5
30471;0452282152;6
30471;080411868X;9
30483;0345439104;4
30483;0812969812;5
30486;0312195516;5
30486;0316780375;5
30486;0446387878;5
30487;0060938455;7
30487;014023313X;7
30487;0140258795;7
30487;0312171838;7
30487;0312195516;8
30487;0316569321;7
30487;0345441265;9
30487;0375400117;8
30487;0375412530;6
30487;0375706062;8
30487;0385265700;6
30487;0385503954;9
30487;039592720X;8
30487;0399145990;7
30487;0440220602;7
30487;0440225701;6
30487;044023722X;8
30487;0449005615;9
30487;0670865796;7
30487;067088300X;7
30487;0671510053;6
30487;0671776134;8
30487;0679742298;7
30487;0679879242;7
30487;0743418174;8
30487;0743418190;7
30487;0767903382;8
30487;0805063897;8
30493;014025448X;6
30493;0425083837;10
30493;0451403703;10
30495;0064472272;10
30495;0380789019;10
30495;0380814021;10
30495;0445406518;10
30495;0812550706;10
30511;0060987103;6
30511;0091867770;8
30511;014023313X;7
30511;0140296409;8
30511;0156027321;9
30511;0345350499;6
30511;0345391802;7
30511;0375725849;9
30511;038533334X;6
30511;0385494246;4
30511;0449910571;7
30511;0451167716;8
30511;0452282152;7
30511;0553268880;5
30511;0553274325;9
30511;0553277472;7
30511;0553348981;6
30511;0679776818;7
30511;0749305401;6
30511;0767902513;7
30511;1573227331;6
30531;014017737X;10
30531;044021145X;10
30531;0440213525;10
30531;0440224764;9
30531;0446610399;10
30531;0451169530;8
30533;0060930535;8
30533;0061092614;8
30533;0099263815;9
30533;014025448X;9
30533;0141301155;9
30533;0156011042;9
30533;0316782505;8
30533;0345342968;10
30533;0375726403;9
30533;0380717018;8
30533;0385492081;8
30533;0425178951;7
30533;0440202043;8
30533;0440226430;7
30533;0440234743;6
30533;0440241537;7
30533;0441003257;9
30533;0446611638;8
30533;0451203771;6
30533;0452268060;7
30533;0515127221;8
30533;0553272535;9
30533;0553278746;10
30533;0553562614;10
30533;059035342X;9
30533;0671003755;7
30533;0671038184;8
30533;0671886665;5
30533;0679751602;10
30533;068484477X;8
30533;0743203631;7
30533;0767902521;8
30533;0804106304;8
30533;0804114986;8
30533;0804115613;8
30554;014028009X;9
30554;0394820371;5
30555;0061091316;8
30555;014028009X;6
30555;014100018X;7
30555;038542017X;7
30555;0446531332;5
30555;0446608955;6
30555;0446611808;7
30555;0515130389;6
30555;0553578308;6
30555;0671867156;6
30555;0684835983;8
30560;006098824X;8
30560;0385498802;6
30560;0446394521;5
30590;0060392452;9
30590;0330267388;8
30594;0061000027;9
30594;0140067477;6
30594;0140230165;7
30594;0345417623;10
30594;044023722X;5
30594;0449134482;5
30594;0836218787;10
30598;0380730820;3
30598;0425133540;8
30598;0553268880;6
30607;0451206525;5
30607;0786889616;8
30645;0312265840;9
30645;0312265859;9
30645;0312265867;10
30645;0312306326;10
30645;0385424728;9
30645;0385503822;10
30657;0380717018;5
30657;0440236169;5
30667;0440206154;10
30667;0515134279;10
30708;0385265700;8
30708;0425162443;7
30711;0060502258;8
30711;0064401847;8
30711;0099771519;8
30711;0140186409;8
30711;0140345353;8
30711;0140386335;8
30711;015600710X;9
30711;015602943X;8
30711;0330332775;6
30711;0345391802;7
30711;0345404114;5
30711;0375701214;8
30711;0380977788;8
30711;0385335881;8
30711;0439064864;7
30711;043935806X;8
30711;0440498058;9
30711;0446520802;6
30711;0446672211;8
30711;0449221482;8
30711;0452283205;8
30711;0515122491;6
30711;0515133302;6
30711;0553212478;8
30711;0553280341;8
30711;0553813021;8
30711;0618002227;9
30711;0743225082;9
30711;0812511816;7
30711;0812513738;5
30711;1558743669;8
30712;0312306326;7
30712;0330485385;9
30712;0552998001;7
30712;0688177743;9
30712;1857022424;9
30716;0061097314;9
30716;014028009X;8
30716;0312263120;8
30716;0373250126;8
30716;0446673544;4
30716;0452266564;7
30716;0767905180;3
30716;1400077826;8
30735;0060248025;9
30735;0060502258;8
30735;0070212570;9
30735;0141000198;4
30735;0312195516;10
30735;0312966970;10
30735;0312971346;10
30735;0345350499;9
30735;0345370805;8
30735;0345387651;5
30735;0380002930;9
30735;0385484518;10
30735;0399146431;9
30735;0399147195;10
30735;0399149155;10
30735;0439064864;9
30735;0439064872;9
30735;0439136350;9
30735;0439139597;10
30735;043935806X;10
30735;0439404371;9
30735;0440217520;9
30735;0446394521;9
30735;0446515078;8
30735;0449219364;10
30735;0449219461;10
30735;0449221512;10
30735;0449910237;8
30735;0553234811;9
30735;0553250426;9
30735;0553260960;8
30735;0553271636;10
30735;0553279556;10
30735;0553279912;10
30735;0553280341;10
30735;0553280368;10
30735;0553284789;10
30735;0553578308;8
30735;0590353403;10
30735;059035342X;10
30735;0671021001;8
30735;0679426140;10
30735;0679426159;10
30735;0743225325;10
30735;0786808551;8
30735;0786817070;7
30735;080411109X;9
30735;0805019375;10
30735;0805036377;10
30735;0805036504;10
30735;0805059555;10
30746;0425113884;10
30746;0670894184;10
30749;0345443284;7
30749;0425179885;8
30749;0446607657;9
30749;0842329218;9
30749;0842329250;9
30756;0060391626;9
30756;0767905180;9
30770;0156027321;8
30770;0312305060;7
30770;0316666343;7
30770;0684862719;7
30770;0804115761;5
30771;0375724370;6
30771;0679742298;8
30787;0060987103;8
30787;0312205406;10
30795;0375700757;5
30795;0670892963;7
30806;0316782505;5
30806;0439139597;8
30806;0440213029;6
30806;0451191145;5
30806;0671027581;5
30806;067697175X;10
30806;0804106304;8
30810;0399142851;9
30810;0671004549;7
30810;0671014919;4
30810;0671867156;7
30810;0684195984;10
30810;3257227809;9
30824;0060916508;9
30824;0064400042;10
30824;0064400557;10
30824;0140092323;8
30838;0399148701;5
30838;0812548051;9
30838;0812548094;7
30838;0812551478;5
30848;0452283205;8
30848;0553813021;7
30854;0440225701;8
30854;0515114693;5
30854;0671003755;7
30854;0671014196;7
30854;0671867091;9
30861;0440226104;5
30861;0743411250;5
30884;0316780375;7
30884;0375726403;6
30887;0142001740;10
30887;0375700757;8
30887;0399149325;7
30887;0440414806;9
30887;0515128554;9
30887;0679781587;9
30898;0345348109;4
30898;0399147195;6
30898;0440218535;7
30898;0446605239;4
30898;080410526X;8
30899;0345422406;5
30899;0446605484;5
30906;0140132708;9
30906;0140185216;6
30906;0553268449;8
30925;0060987529;5
30925;0345361792;7
30925;0425147622;5
30925;0786868716;6
30933;051512608X;9
30933;0684835959;9
30939;0425137562;7
30939;044022165X;10
30939;0553292722;10
30939;0553564528;10
30968;044023722X;8
30968;0446531332;5
30968;0671727796;9
30968;0804114986;10
30972;0060928336;10
30972;0061092614;5
30972;014100018X;7
30972;0316601950;9
30972;0375707972;8
30972;0380710218;8
30972;042513525X;8
30972;0425158616;8
30972;0425163407;9
30972;0425175405;5
30972;044021145X;8
30972;0440222656;8
30972;044023722X;9
30972;0446601241;7
30972;0446605484;9
30972;0446606812;6
30972;0446607711;5
30972;0446610100;9
30972;044661064X;5
30972;0449003795;8
30972;0452282829;9
30972;0515119644;6
30972;0515131083;7
30972;0553268880;8
30972;055356451X;8
30972;0671004573;7
30972;0671014919;7
30972;0671026011;8
30972;0671038184;9
30972;0671867156;8
30972;0971880107;1
30985;0316899984;2
30985;0380714752;8
30985;0385502532;8
30985;0425083837;9
30985;0425184226;10
30985;0440214041;8
30985;0440217490;8
30985;0446613266;8
30985;0515133302;4
30985;0553568760;7
30985;0553574574;1
30985;1559029838;4
30989;0061013412;7
30989;0312265840;5
30989;0380718332;10
30989;0399143947;8
30989;0425180638;7
30989;0440122090;10
30989;0446609323;5
30994;0060915544;10
30994;0060922532;10
30994;0060930535;10
30994;0060987561;10
30994;0312986343;5
30994;0345417623;10
30994;0345423615;9
30994;0373484003;5
30994;0375703055;8
30994;0375707972;9
30994;044021145X;10
30994;0440215625;10
30994;0440217563;9
30994;044023722X;9
30994;0446605409;7
30994;0446608262;10
30994;0449907481;6
30994;0452281032;9
30994;0452282195;9
30994;0553574574;8
30994;0671038184;9
30994;0671743058;10
30994;0679744398;8
30994;067976402X;10
31006;0312291639;7
31006;0345382323;6
31006;0451207521;5
31010;0446525774;6
31010;0679731725;7
31013;0449005615;5
31013;0515133302;5
31040;0312978383;9
31040;0345368932;7
31040;0345387651;5
31040;0345404769;8
31040;0440235774;5
31040;0446530522;10
31040;0553560247;7
31040;0804108749;7
31040;0842329129;8
31040;0842329218;10
31040;1558744150;10
31040;1558745017;8
31050;0373243790;10
31050;0373484429;10
31050;0446527033;9
31050;0553294903;10
31053;0439064872;9
31053;0439136369;9
31053;0449221490;5
31053;0842329218;10
31078;0385486804;10
31078;059035342X;8
31094;0385479565;8
31094;0440127793;8
31094;0440226104;8
31094;0449204324;7
31094;0449219364;7
31094;0449221504;7
31094;0553282476;7
31094;0671250671;7
31094;0671683993;8
31102;0440217490;6
31102;0446608262;7
31134;0060964049;10
31134;0385498802;7
31134;089480829X;9
31140;0451456718;7
31140;0786885688;8
31144;0425175405;7
31144;0671568175;9
31158;0061000175;2
31158;0142001740;8
31158;0142001805;6
31158;0312195516;8
31158;0312291639;7
31158;0316284955;8
31158;0446672211;9
31158;0743418174;9
31158;1400034779;4
31226;0062502182;6
31226;0385490445;7
31226;0441102670;10
31226;0552996181;6
31226;0553296981;10
31229;0060958022;6
31229;0156007754;8
31229;0684848783;8
31229;0743422910;6
31229;0860074382;7
31235;042518109X;5
31235;0743237188;8
31235;140003065X;8
31245;044922046X;10
31245;055356773X;10
31245;0553572040;10
31245;055357258X;10
31249;0440214041;6
31249;0446360856;8
31250;0060987561;2
31250;0385720106;6
31250;0449213447;2
31250;0804111898;8
31250;1558743316;5
31252;0380813815;10
31252;0385504209;10
31252;0743486226;7
31256;0345413350;6
31256;0345413377;6
31256;0345423402;6
31256;0425183971;8
31256;044661095X;5
31256;0671042262;7
31299;0440213525;8
31299;0440234743;10
31299;0671042556;8
31308;0375703063;7
31308;0446611867;9
31315;006001203X;9
31315;0064400026;8
31315;0142000205;9
31315;0312924801;8
31315;0316168688;9
31315;0316690619;10
31315;0316693006;10
31315;0316693200;10
31315;0316693235;10
31315;0316693251;10
31315;0316693324;10
31315;0316780375;8
31315;0345301110;5
31315;0345313860;10
31315;0373484224;5
31315;0375401598;5
31315;0375411992;10
31315;0375727345;9
31315;0385324057;10
31315;0385336810;10
31315;0385472943;10
31315;0385472951;8
31315;0385493800;10
31315;0385497466;4
31315;038550120X;6
31315;0385507607;9
31315;0399141065;8
31315;0399142282;10
31315;0399142851;9
31315;0399143947;10
31315;039914465X;8
31315;0399145087;7
31315;039914613X;10
31315;0399146253;7
31315;0399147284;10
31315;0399148639;10
31315;042510687X;8
31315;0425147517;10
31315;0425169693;9
31315;0425169863;9
31315;0440214041;6
31315;0440234743;10
31315;0441304834;10
31315;0446606189;10
31315;0451124340;9
31315;0451188454;10
31315;0452262143;10
31315;0452266564;5
31315;0515114693;8
31315;051511779X;8
31315;0515119644;8
31315;0515133876;10
31315;0525946829;10
31315;0553234811;10
31315;0553250531;10
31315;0553295977;5
31315;0553561618;9
31315;0553564528;9
31315;0553568701;8
31315;0553572202;9
31315;055357227X;9
31315;0553572326;9
31315;0670844527;6
31315;0671693816;9
31315;0679405283;10
31315;0679441018;9
31315;0679450408;8
31315;0679454470;5
31315;0679454489;10
31315;0679459618;10
31315;0679459626;10
31315;0684195976;9
31315;0684810395;10
31315;0684815451;10
31315;0684835959;9
31315;0684835983;10
31315;0684867621;9
31315;0743206029;5
31315;0743206045;10
31315;0767907817;9
31315;0786881852;7
31315;155166674X;7
31332;0140298479;8
31332;044651652X;7
31332;0679745203;6
31343;0312979096;9
31343;0316603570;10
31343;0385334036;9
31343;0385490992;9
31343;0385503822;10
31343;0385505833;9
31343;0446601241;9
31343;0452282195;7
31355;0515119784;8
31355;0671042572;5
31362;0446605484;5
31362;074343627X;9
31362;0804114986;5
31386;0060977493;7
31386;0156007479;10
31386;0449221504;7
31391;0060987561;10
31391;0156711427;5
31391;0345413903;4
31391;0375726403;10
31391;0380728133;10
31391;0440241162;9
31391;0441000916;10
31391;0441001971;10
31391;0441002935;10
31391;0441003745;10
31391;0441004520;10
31391;0441005241;10
31391;0441005748;7
31391;0441008534;10
31391;0441009239;10
31391;0441010512;8
31391;0441304834;10
31391;0451456718;9
31391;0671003755;10
31391;0743418174;10
31391;0807083054;10
31391;1400031346;10
31392;0140179836;7
31392;0345392825;8
31392;0865471185;9
31393;0060391626;9
31393;0060930535;8
31393;0060932759;8
31393;006101351X;8
31393;0140293248;6
31393;0142001740;8
31393;0345339681;5
31393;0345361792;10
31393;034536676X;8
31393;0345445848;7
31393;0375706771;8
31393;0385413041;8
31393;0385474016;7
31393;0385720106;5
31393;0425097722;5
31393;0439064872;10
31393;0439136369;5
31393;0440235596;8
31393;0452282829;8
31393;0515124214;5
31393;0515132020;5
31393;0553282476;5
31393;055358099X;5
31393;059035342X;10
31393;0671524313;10
31393;0684872153;5
31393;0767902521;8
31393;0804106436;7
31393;0804114986;8
31393;0805059555;7
31404;0671673688;6
31404;0671701231;5
31404;0671867113;5
31412;0142003727;9
31412;0345438329;7
31412;0440241073;9
31412;0446672211;7
31412;0671027360;9
31412;0671027387;10
31431;0553211404;10
31431;0671705091;8
31431;0805063889;9
31434;0060930535;8
31434;0375725849;9
31434;0440235502;8
31434;067976402X;7
31436;0060914653;7
31436;0684874350;5
31446;0312966806;9
31446;0316096199;10
31446;0316569321;7
31446;0446611212;10
31446;0553580221;8
31471;0345380371;8
31471;0425190641;9
31471;044022165X;10
31471;0449227421;8
31471;0553582526;9
31484;0399146008;8
31484;0786881852;8
31500;0375705856;8
31500;1558745157;9
31528;0385508417;8
31528;0440242002;8
31528;0449003787;8
31541;0060090367;7
31541;0060928336;5
31541;0345423291;8
31541;1573229326;7
31551;0060930535;9
31551;0142001430;9
31551;0142001805;8
31551;0375725784;8
31556;006016848X;5
